Unnamed: 0,Account Name,DBA,City,State,County,Business License App Category Name,Expire Date,Latitude,Longitude,Zip Code,Year,name,synonyms,street_address,city,state,zip,long,lat
1699.0,Clearwater Dog Training,Nikeno's Second Chances,Lakewood,CO,JEFFERSON,Pet Animal Small Rescue,3/2/2026,39.739024,-105.095192,80215.0,2024.0,,,,,,,,
1700.0,"CL's Grooming, Inc.",,arvada,CO,JEFFERSON,Pet Grooming Facility - Primary Facility Owner,3/2/2026,39.8314495,-105.0776302,80003.0,2024.0,,,,,,,,
1701.0,Colfax Pet LLC,Hobnob,Lakewood,CO,JEFFERSON,Pet Boarding and/or Training,3/2/2026,39.7337304,-105.1595906,80401.0,2024.0,,,,,,,,
1702.0,Colfax Pet LLC,Hobnob,Lakewood,CO,JEFFERSON,Pet Grooming Facility - Primary Facility Owner,3/2/2026,39.7337304,-105.1595906,80401.0,2024.0,,,,,,,,
1703.0,Colorado Berners,,Golden,CO,JEFFERSON,Small Scale Dog Breeder,3/2/2026,39.755543,-105.2210997,,2024.0,,,,,,,,
1704.0,Colorado Feline Foster Rescue,,Morrison,CO,JEFFERSON,Pet Animal Small Rescue,3/2/2026,39.6535988,-105.1910996,,2024.0,,,,,,,,
1705.0,ComPAWssionate Canines LLC,,Lakewood,CO,JEFFERSON,Pet Boarding and/or Training,3/2/2026,39.7047095,-105.0813734,,2024.0,,,,,,,,
1706.0,ComPAWssionate Canines LLC,,Lakewood,CO,JEFFERSON,Pet Handler,3/2/2026,39.7047095,-105.0813734,,2024.0,,,,,,,,
1707.0,Corner Grove LLC,Stockton Pet Hospital,Lakewood,CO,JEFFERSON,Pet Boarding and/or Training,3/2/2026,39.7047095,-105.0813734,,2024.0,,,,,,,,
1708.0,Corner Grove LLC,Stockton Pet Hospital,Lakewood,CO,JEFFERSON,Pet Grooming Facility - Primary Facility Owner,3/2/2026,39.7047095,-105.0813734,,2024.0,,,,,,,,
1709.0,Courtney Carlson,Dog Grooming,Morrison,CO,JEFFERSON,Independent Contractor (IC) Pet Groomer,3/2/2026,39.6535988,-105.1910996,,2024.0,,,,,,,,
1710.0,"Cupid's Cuts, LLC",,Arvada,CO,JEFFERSON,Pet Grooming Facility - Mobile Groomer,3/2/2026,39.8422237,-105.0522257,80030.0,2024.0,,,,,,,,
1711.0,Dana L. Mulberry,Dana's Pet Salon - Professional Mobile Grooming,Arvada,CO,JEFFERSON,Pet Grooming Facility - Mobile Groomer,3/2/2026,39.8027644,-105.0874842,,2024.0,,,,,,,,
1712.0,Dana's Pampered Pets Corp,Furry Friends Grooming,Lakewood,CO,JEFFERSON,Pet Grooming Facility - Primary Facility Owner,3/2/2026,39.7047095,-105.0813734,,2024.0,,,,,,,,
1713.0,"Dandy Ventures, Inc.",Pet Supplies Plus # 4017,Golden,CO,JEFFERSON,Retail / Wholesale of Pet Animals,3/2/2026,39.755543,-105.2210997,,2024.0,,,,,,,,
1714.0,"Dandy Ventures, Inc.",Pet Supplies Plus # 4017,Golden,CO,JEFFERSON,Pet Grooming Facility - Self Wash Facility,3/2/2026,39.755543,-105.2210997,,2024.0,,,,,,,,
1715.0,"Dandy Ventures, Inc.",Pet Supplies Plus - 4068,Arvada,CO,JEFFERSON,Retail / Wholesale of Pet Animals,3/2/2026,39.8027644,-105.0874842,,2024.0,,,,,,,,
1716.0,"Dandy Ventures, Inc.",Pet Supplies Plus - 4068,Arvada,CO,JEFFERSON,Pet Grooming Facility - Self Wash Facility,3/2/2026,39.8027644,-105.0874842,,2024.0,,,,,,,,
1717.0,"Daniel P. Atlas, DVM, PLLC",Beaver Brook Pet Center,Evergreen,CO,JEFFERSON,Pet Boarding and/or Training,3/2/2026,39.634584,-105.3155562,80439.0,2024.0,,,,,,,,
1718.0,"Daniel P. Atlas, DVM, PLLC",Beaver Brook Pet Center,Evergreen,CO,JEFFERSON,Pet Grooming Facility - Primary Facility Owner,3/2/2026,39.634584,-105.3155562,80439.0,2024.0,,,,,,,,
1719.0,Denver Kittens,,Lakewood,CO,JEFFERSON,Pet Animal Small Rescue,3/2/2026,39.7717347,-105.0441486,80212.0,2024.0,,,,,,,,
1720.0,"Destination Pet, LLC",Church Ranch Veterinary Center,Westminster,CO,JEFFERSON,Pet Boarding and/or Training,3/2/2026,39.8366528,-105.0372046,,2024.0,,,,,,,,
1721.0,"Destination Pet, LLC",Church Ranch Veterinary Center,Westminster,CO,JEFFERSON,Pet Grooming Facility - Primary Facility Owner,3/2/2026,39.8366528,-105.0372046,,2024.0,,,,,,,,
1722.0,"Destination Pet, LLC",Two Ponds Pet Lodge,Arvada,CO,JEFFERSON,Pet Boarding and/or Training,3/2/2026,39.8027644,-105.0874842,,2024.0,,,,,,,,
1723.0,"Destination Pet, LLC",Two Ponds Pet Lodge,Arvada,CO,JEFFERSON,Pet Grooming Facility - Primary Facility Owner,3/2/2026,39.8027644,-105.0874842,,2024.0,,,,,,,,
1724.0,Diane M. Grinton,Diane's Pet Grooming,Arvada,CO,JEFFERSON,Pet Grooming Facility - Primary Facility Owner,3/2/2026,39.8027644,-105.0874842,,2024.0,,,,,,,,
1725.0,Dirty Hairy?s,,Golden,CO,JEFFERSON,Pet Grooming Facility - Primary Facility Owner,3/2/2026,39.7458611,-105.143514,80401.0,2024.0,,,,,,,,
1726.0,Dirty Hairy?s,,Golden,CO,JEFFERSON,Pet Grooming Facility - Self Wash Facility,3/2/2026,39.7458611,-105.143514,80401.0,2024.0,,,,,,,,
1727.0,"DMK Rehoming, Inc.",DMK Rehoming,Littleton,CO,JEFFERSON,Pet Animal Large Rescue,3/2/2026,39.613321,-105.0166498,,2024.0,,,,,,,,
1728.0,Dog Dynamix,,Arvada,CO,JEFFERSON,Pet Boarding and/or Training,3/2/2026,39.8046709,-105.0631482,80003.0,2024.0,,,,,,,,
1729.0,Dog Dynamix,,Arvada,CO,JEFFERSON,Pet Handler,3/2/2026,39.8046709,-105.0631482,80003.0,2024.0,,,,,,,,
1730.0,Doggy Dog World Rescue,,Littleton,CO,JEFFERSON,Pet Animal Small Rescue,3/2/2026,39.613321,-105.0166498,,2024.0,,,,,,,,
1731.0,Doggy Dog World Rescue,,Littleton,CO,JEFFERSON,Independent Contractor (IC) Pet Groomer,3/2/2026,39.613321,-105.0166498,,2024.0,,,,,,,,
1732.0,"Dogpatch Grooming, Inc.",,Lakewood,CO,JEFFERSON,Pet Grooming Facility - Primary Facility Owner,3/2/2026,39.7047095,-105.0813734,,2024.0,,,,,,,,
1733.0,Dogs Evolved LLC,,LAKEWOOD,CO,JEFFERSON,Pet Handler,3/2/2026,39.7047095,-105.0813734,,2024.0,,,,,,,,
1734.0,"Dr. Cat, Inc.",Kipling Veterinary Hospital & Wellness Center,Lakewood,CO,JEFFERSON,Pet Boarding and/or Training,3/2/2026,39.7047095,-105.0813734,,2024.0,,,,,,,,
1735.0,"Dr. Cat, Inc.",Kipling Veterinary Hospital & Wellness Center,Lakewood,CO,JEFFERSON,Pet Grooming Facility - Primary Facility Owner,3/2/2026,39.7047095,-105.0813734,,2024.0,,,,,,,,
1736.0,Dream Team Pet Grooming LLC,,Lakewood,CO,JEFFERSON,Pet Grooming Facility - Primary Facility Owner,3/2/2026,39.7115937,-105.0687284,80226.0,2024.0,,,,,,,,
1737.0,Edward G White,"M.K. Group,Mantayo Kennels & Dog School",Lakewood,CO,JEFFERSON,Pet Boarding and/or Training,3/2/2026,39.7047095,-105.0813734,,2024.0,,,,,,,,
1738.0,Edward G White,"M.K. Group,Mantayo Kennels & Dog School",Lakewood,CO,JEFFERSON,Pet Grooming Facility - Primary Facility Owner,3/2/2026,39.7047095,-105.0813734,,2024.0,,,,,,,,
1739.0,Elizabeth's Grooming Splash n Dash Self Service Pet Wash LLC,,Arvada,CO,JEFFERSON,Pet Grooming Facility - Primary Facility Owner,3/2/2026,39.8009877,-105.0809268,80002.0,2024.0,,,,,,,,
1740.0,Emily Martin,Pawsitively Pets,Lakewood,CO,JEFFERSON,Pet Boarding and/or Training,3/2/2026,39.7117067,-105.0900575,80226.0,2024.0,,,,,,,,
1741.0,Emily Martin,Pawsitively Pets,Lakewood,CO,JEFFERSON,Pet Handler,3/2/2026,39.7117067,-105.0900575,80226.0,2024.0,,,,,,,,
1742.0,Evergreen Animal Protective League,,Evergreen,CO,JEFFERSON,Pet Animal Large Rescue,3/2/2026,39.680768,-105.364435,80439.0,2024.0,,,,,,,,
1743.0,Evergreen Animal Protective League CatLodge,EAPL,Evergreen,CO,JEFFERSON,Pet Animal Small Shelter,3/2/2026,39.680768,-105.364435,80439.0,2024.0,,,,,,,,
1744.0,Evergreen Animal Protective League Chow Down,,Evergreen,CO,JEFFERSON,Pet Animal Small Shelter,3/2/2026,39.680768,-105.364435,80439.0,2024.0,,,,,,,,
1745.0,"Evergreen Cat Lodge, LLC",,Evergreen,CO,JEFFERSON,Pet Boarding and/or Training,3/2/2026,39.7145601,-105.3631729,80439.0,2024.0,,,,,,,,
1746.0,"Evergreen Cat Lodge, LLC",,Evergreen,CO,JEFFERSON,Pet Grooming Facility - Primary Facility Owner,3/2/2026,39.7145601,-105.3631729,80439.0,2024.0,,,,,,,,
1747.0,Foothills Animal Shelter,,Golden,CO,JEFFERSON,Pet Animal Large Shelter,3/2/2026,39.7247668,-105.1738432,80401.0,2024.0,,,,,,,,
1748.0,Foothills Animal Shelter,,Golden,CO,JEFFERSON,Bird Band,3/2/2026,39.7247668,-105.1738432,80401.0,2024.0,,,,,,,,
1749.0,Foothills Mobile Dog Grooming LLC,,Lakewood,CO,JEFFERSON,Pet Grooming Facility - Mobile Groomer,3/2/2026,39.7047095,-105.0813734,,2024.0,,,,,,,,
1750.0,Four Paws Grooming LLC,,Morrison,CO,JEFFERSON,Pet Grooming Facility - Mobile Groomer,3/2/2026,39.6535988,-105.1910996,,2024.0,,,,,,,,
1751.0,Friendly Hills Ventures Corp.,Denver Foothills Woofies,Morrison,CO,JEFFERSON,Pet Grooming Facility - Mobile Groomer,3/2/2026,39.6535988,-105.1910996,,2024.0,,,,,,,,
1752.0,Friends for Life; Holistic Pet Training,Friends for Life; Holistic Pet Training & Educational Center,Evergreen,CO,JEFFERSON,Pet Boarding and/or Training,3/2/2026,39.6502288,-105.3468508,80439.0,2024.0,,,,,,,,
1753.0,Friends for Life; Holistic Pet Training,Friends for Life; Holistic Pet Training & Educational Center,Evergreen,CO,JEFFERSON,Pet Handler,3/2/2026,39.6502288,-105.3468508,80439.0,2024.0,,,,,,,,
1754.0,Front Range Freedom Rescue,,Lakewood,CO,JEFFERSON,Pet Animal Large Rescue,3/2/2026,39.6751469,-105.0847742,80227.0,2024.0,,,,,,,,
1755.0,Furtastic Pet Grooming,,Golden,CO,JEFFERSON,Pet Grooming Facility - Primary Facility Owner,3/2/2026,39.7241474,-105.165077,80401.0,2024.0,,,,,,,,
1756.0,Garden of the Dawgs,,Arvada,CO,JEFFERSON,Pet Boarding and/or Training,3/2/2026,39.8027644,-105.0874842,,2024.0,,,,,,,,
1757.0,Gayle King,,Golden,CO,JEFFERSON,Small Scale Dog Breeder,3/2/2026,39.755543,-105.2210997,,2024.0,,,,,,,,
1758.0,"Give A Dog A Bath, LLC",Scenthound Littleton,Littleton,CO,JEFFERSON,Pet Grooming Facility - Primary Facility Owner,3/2/2026,39.613321,-105.0166498,,2024.0,,,,,,,,
1759.0,"Golden Retriever Freedom Rescue, Inc.",Golden Retriever Freedom Rescue,Lakewood,CO,JEFFERSON,Pet Animal Large Rescue,3/2/2026,39.7047095,-105.0813734,,2024.0,,,,,,,,
1760.0,Golden Retriever Rescue of the Rockies,,Arvada,CO,JEFFERSON,Pet Animal Small Shelter,3/2/2026,39.8261908,-105.1716991,80007.0,2024.0,,,,,,,,
1761.0,"Good Dog, DYNO LLC",,Lakewood,CO,JEFFERSON,Pet Boarding and/or Training,3/2/2026,39.7417487,-105.0896957,80214.0,2024.0,,,,,,,,
1762.0,"Good Dog, DYNO LLC",,Lakewood,CO,JEFFERSON,Pet Handler,3/2/2026,39.7417487,-105.0896957,80214.0,2024.0,,,,,,,,
1763.0,Gray Muzzle Society,,Lakewood,CO,JEFFERSON,Pet Animal Small Rescue,3/2/2026,39.6783423,-105.0606989,80227.0,2024.0,,,,,,,,
1764.0,Green Car Wash,Green Car Wash and Dog Wash,Littleton,CO,JEFFERSON,Pet Grooming Facility - Self Wash Facility,3/2/2026,39.567702,-105.079191,80128.0,2024.0,,,,,,,,
1765.0,Grooming Gray Style LLC,Happy Paws,Morrison,CO,JEFFERSON,Pet Grooming Facility - Primary Facility Owner,3/2/2026,39.6535988,-105.1910996,,2024.0,,,,,,,,
1766.0,Grooms By Cait LLC,,Littleton,CO,JEFFERSON,Pet Grooming Facility - Secondary Facility Owner,3/2/2026,39.613321,-105.0166498,,2024.0,,,,,,,,
1767.0,Helen K. Chaffee,"Denver Bun Butler, Bun Butler Mobile Bunny Spa",Lakewood,CO,JEFFERSON,Pet Grooming Facility - Mobile Groomer,3/2/2026,39.7047095,-105.0813734,,2024.0,,,,,,,,
1768.0,"High Altitude Dance, LTD",Mountain Tails,Conifer,CO,JEFFERSON,Pet Grooming Facility - Primary Facility Owner,3/2/2026,39.520264,-105.3067316,80433.0,2024.0,,,,,,,,
1769.0,High Altitude Holistic Pets LLC,EarthWise Pet,Littleton,CO,JEFFERSON,Pet Grooming Facility - Primary Facility Owner,3/2/2026,39.5929209,-104.9635179,80122.0,2024.0,,,,,,,,
1770.0,Hogan Inc,Pet Supplies Plus,Wheat Ridge,CO,JEFFERSON,Retail / Wholesale of Pet Animals,3/2/2026,39.7825109,-105.1398152,80033.0,2024.0,,,,,,,,
1771.0,Hogan Inc,Pet Supplies Plus,Wheat Ridge,CO,JEFFERSON,Pet Grooming Facility - Primary Facility Owner,3/2/2026,39.7825109,-105.1398152,80033.0,2024.0,,,,,,,,
1772.0,Holly M. Thibault,Pinehurst Animal Center,Lakewood,CO,JEFFERSON,Pet Boarding and/or Training,3/2/2026,39.7047095,-105.0813734,,2024.0,,,,,,,,
1773.0,Holly M. Thibault,Pinehurst Animal Center,Lakewood,CO,JEFFERSON,Pet Grooming Facility - Primary Facility Owner,3/2/2026,39.7047095,-105.0813734,,2024.0,,,,,,,,
1774.0,Hope for Animals Clear Creek Rescue,Clear Creek Rescue,Golden,CO,JEFFERSON,Pet Animal Small Rescue,3/2/2026,39.7544293,-105.2369046,,2024.0,,,,,,,,
1775.0,"Hound Bound Mobile Grooming, LLC",,Golden,CO,JEFFERSON,Pet Grooming Facility - Mobile Groomer,3/2/2026,39.755543,-105.2210997,,2024.0,,,,,,,,
1776.0,Hounds Town Denver West Arvada,Hounds Town Denver West - Arvada,Wheat Ridge,CO,JEFFERSON,Pet Boarding and/or Training,3/2/2026,39.7839951,-105.1281787,80033.0,2024.0,,,,,,,,
1777.0,Hounds Town Denver West Arvada,Hounds Town Denver West - Arvada,Wheat Ridge,CO,JEFFERSON,Pet Handler,3/2/2026,39.7839951,-105.1281787,80033.0,2024.0,,,,,,,,
1778.0,In the Dog House LLC,,Golden,CO,JEFFERSON,Pet Grooming Facility - Primary Facility Owner,3/2/2026,39.755543,-105.2210997,,2024.0,,,,,,,,
1779.0,Inkentshane K9 LTD,,Arvada,CO,JEFFERSON,Pet Boarding and/or Training,3/2/2026,39.8334242,-105.1459511,80005.0,2024.0,,,,,,,,
1780.0,"IPP Buyer Acquisition, LLC",Chuck & Don's,Littleton,CO,JEFFERSON,Pet Grooming Facility - Primary Facility Owner,3/2/2026,39.613321,-105.0166498,,2024.0,,,,,,,,
1781.0,iResQ RR,,Golden,CO,JEFFERSON,Pet Animal Large Rescue,3/2/2026,39.755543,-105.2210997,,2024.0,,,,,,,,
1782.0,iResQ RR,,Golden,CO,JEFFERSON,Pet Transporter,3/2/2026,39.755543,-105.2210997,,2024.0,,,,,,,,
1783.0,It's A Dog's Life LLC,,Littleton,CO,JEFFERSON,Pet Grooming Facility - Primary Facility Owner,3/2/2026,39.5940602,-105.0897316,80123.0,2024.0,,,,,,,,
1784.0,J~M Dog Spa LLC,,Arvada,CO,JEFFERSON,Pet Grooming Facility - Primary Facility Owner,3/2/2026,39.85566499999999,-105.099792,80005.0,2024.0,,,,,,,,
1785.0,J~M Dog Spa LLC,,Arvada,CO,JEFFERSON,Pet Boarding and/or Training,3/2/2026,39.85566499999999,-105.099792,80005.0,2024.0,,,,,,,,
1786.0,"Jared's, Inc.",Jared's Nursery Gift & Garden,Littleton,CO,JEFFERSON,Aquarium Only,3/2/2026,39.5998093,-104.9886886,80121.0,2024.0,,,,,,,,
1787.0,Jenna P. Prickett,For Pet's Sake Grooming,Arvada,CO,JEFFERSON,Pet Grooming Facility - Primary Facility Owner,3/2/2026,39.8027644,-105.0874842,,2024.0,,,,,,,,
1788.0,Jennifer Burgess,Charly's Dog Grooming,Wheat Ridge,CO,JEFFERSON,Pet Grooming Facility - Secondary Facility Owner,3/2/2026,39.766098,-105.0772063,,2024.0,,,,,,,,
1789.0,Jessica Ayer Dufner LLC,Dashing Doggy Mobile Salon,Littleton,CO,JEFFERSON,Pet Grooming Facility - Mobile Groomer,3/2/2026,39.613321,-105.0166498,,2024.0,,,,,,,,
1790.0,JFB Inc.,Dog Country Grooming,Arvada,CO,JEFFERSON,Pet Grooming Facility - Primary Facility Owner,3/2/2026,39.8027644,-105.0874842,,2024.0,,,,,,,,
1791.0,Jon Langdon Inc.,Sit Means Sit Dog Training,Littleton,CO,JEFFERSON,Pet Boarding and/or Training,3/2/2026,39.613321,-105.0166498,,2024.0,,,,,,,,
1792.0,K9 Castle,,Lakewood,CO,JEFFERSON,Pet Boarding and/or Training,3/2/2026,39.7392991,-105.0786204,80214.0,2024.0,,,,,,,,
1793.0,K9 Castle,,Lakewood,CO,JEFFERSON,Pet Grooming Facility - Primary Facility Owner,3/2/2026,39.7392991,-105.0786204,80214.0,2024.0,,,,,,,,
1794.0,K9 Consultants Inc.,Arvada Dog Den,Arvada,CO,JEFFERSON,Pet Boarding and/or Training,3/2/2026,39.823261,-105.1139237,80004.0,2024.0,,,,,,,,
1795.0,"Kangaroo Ranch, LLC",Kangaroo Ranch LLC,Wheat Ridge,CO,JEFFERSON,Commercial Pet Animal Facility,3/2/2026,39.7860546,-105.1062205,80033.0,2024.0,,,,,,,,
1796.0,Karen Brady,,Arvada,CO,JEFFERSON,Pet Transporter,3/2/2026,39.8027644,-105.0874842,,2024.0,,,,,,,,
1797.0,Katerina Evers,Colorado Maine Coons,Conifer,CO,JEFFERSON,Cat Breeder,3/2/2026,39.520264,-105.3067316,80433.0,2024.0,,,,,,,,
1798.0,Kayla M. Morgan,Kayla's grooming,Lakewood,CO,JEFFERSON,Independent Contractor (IC) Pet Groomer,3/2/2026,39.7047095,-105.0813734,,2024.0,,,,,,,,
1799.0,Keli's Pet Grooming LLC,,Denver,CO,JEFFERSON,Pet Grooming Facility - Primary Facility Owner,3/2/2026,39.7479038,-105.1420391,80215.0,2024.0,,,,,,,,
1800.0,Kelly Hesser,Wesco Dog Grooming,Denver,CO,JEFFERSON,Pet Grooming Facility - Primary Facility Owner,3/2/2026,39.7392358,-104.990251,,2024.0,,,,,,,,
1801.0,Kelly J Waugh,"Pets-N-Stuff,Pick A Pet",Lakewood,CO,JEFFERSON,Pet Grooming Facility - Self Wash Facility,3/2/2026,39.7047095,-105.0813734,,2024.0,,,,,,,,
1802.0,Kimberly K Myers,Bow Wow Boutique,Golden,CO,JEFFERSON,Pet Boarding and/or Training,3/2/2026,39.7417251,-105.1585292,80401.0,2024.0,,,,,,,,
1803.0,Kimberly K Myers,Bow Wow Boutique,Golden,CO,JEFFERSON,Pet Grooming Facility - Primary Facility Owner,3/2/2026,39.7417251,-105.1585292,80401.0,2024.0,,,,,,,,
1804.0,"Kindred Canine, LLC",,Lakewood,CO,JEFFERSON,Pet Boarding and/or Training,3/2/2026,39.7047095,-105.0813734,,2024.0,,,,,,,,
1805.0,"Kindred Canine, LLC",,Lakewood,CO,JEFFERSON,Pet Handler,3/2/2026,39.7047095,-105.0813734,,2024.0,,,,,,,,
1806.0,Klaudia L Pierowski,Canine Culture Grooming Studio,Evergreen,CO,JEFFERSON,Pet Grooming Facility - Primary Facility Owner,3/2/2026,39.634584,-105.3155562,80439.0,2024.0,,,,,,,,
1807.0,Laura Lederman DVM LLC,Genesee Veterinary Hospital,Golden,CO,JEFFERSON,Pet Boarding and/or Training,3/2/2026,39.755543,-105.2210997,,2024.0,,,,,,,,
1808.0,Lauren Chen,,Arvada,CO,JEFFERSON,Independent Contractor (IC) Pet Groomer,3/2/2026,39.8027644,-105.0874842,,2024.0,,,,,,,,
1809.0,Linda Suter,Linda the Groomer / Doggie Styles,Wheat Ridge,CO,JEFFERSON,Pet Grooming Facility - Primary Facility Owner,3/2/2026,39.766098,-105.0772063,,2024.0,,,,,,,,
1810.0,"Littleton Group, Ltd",Come Sit Stay Pet Resort,Littleton,CO,JEFFERSON,Pet Boarding and/or Training,3/2/2026,39.613321,-105.0166498,,2024.0,,,,,,,,
1811.0,"Littleton Group, Ltd",Come Sit Stay Pet Resort,Littleton,CO,JEFFERSON,Pet Grooming Facility - Primary Facility Owner,3/2/2026,39.613321,-105.0166498,,2024.0,,,,,,,,
1812.0,"LLJ Consulting, LLC","Brush & Combs Pet Spa, LLC,Brush & Combs, LLC",Arvada,CO,JEFFERSON,Pet Grooming Facility - Primary Facility Owner,3/2/2026,39.8027644,-105.0874842,,2024.0,,,,,,,,
1813.0,"LSPC DN LAKEWOOD, LLC",Dogtopia,Lakewood,CO,JEFFERSON,Pet Boarding and/or Training,3/2/2026,39.7047095,-105.0813734,,2024.0,,,,,,,,
1814.0,"LSPC DN LAKEWOOD, LLC",Dogtopia,Lakewood,CO,JEFFERSON,Pet Grooming Facility - Primary Facility Owner,3/2/2026,39.7047095,-105.0813734,,2024.0,,,,,,,,
1815.0,LSPC DN Wheatridge LLC,Dogtopia,Denver,CO,JEFFERSON,Pet Boarding and/or Training,3/2/2026,39.766098,-105.0772063,,2024.0,,,,,,,,
1816.0,LSPC DN Wheatridge LLC,Dogtopia,Denver,CO,JEFFERSON,Pet Grooming Facility - Primary Facility Owner,3/2/2026,39.766098,-105.0772063,,2024.0,,,,,,,,
1817.0,LSPC WM Westminster LLC,Dogtopia,Westminster,CO,JEFFERSON,Pet Boarding and/or Training,3/2/2026,39.8366528,-105.0372046,,2024.0,,,,,,,,
1818.0,LSPC WM Westminster LLC,Dogtopia,Westminster,CO,JEFFERSON,Pet Grooming Facility - Primary Facility Owner,3/2/2026,39.8366528,-105.0372046,,2024.0,,,,,,,,
1819.0,"Magic Van Dog Grooming, Inc",,Arvada,CO,JEFFERSON,Pet Grooming Facility - Mobile Groomer,3/2/2026,39.8027644,-105.0874842,,2024.0,,,,,,,,
1820.0,Margaret H. Shiraishi,Pretty Baby Grooming,Arvada,CO,JEFFERSON,Pet Grooming Facility - Primary Facility Owner,3/2/2026,39.8027644,-105.0874842,,2024.0,,,,,,,,
1821.0,Margie S. Turner,Little Dove Pet Wash,Littleton,CO,JEFFERSON,Pet Grooming Facility - Mobile Groomer,3/2/2026,39.613321,-105.0166498,,2024.0,,,,,,,,
1822.0,Max Bull Inc.,Pet Supplies Plus,Arvada,CO,JEFFERSON,Retail / Wholesale of Pet Animals,3/2/2026,39.8027644,-105.0874842,,2024.0,,,,,,,,
1823.0,Max Bull Inc.,Pet Supplies Plus,Arvada,CO,JEFFERSON,Pet Grooming Facility - Primary Facility Owner,3/2/2026,39.8027644,-105.0874842,,2024.0,,,,,,,,
1824.0,Melissa Kowing,Angel Paws Puppy Spa,Arvada,CO,JEFFERSON,Pet Grooming Facility - Primary Facility Owner,3/2/2026,39.8027644,-105.0874842,,2024.0,,,,,,,,
1825.0,Melissa R Louqee Shearer,Melissa's Grooming,Arvada,CO,JEFFERSON,Independent Contractor (IC) Pet Groomer,3/2/2026,39.8027644,-105.0874842,,2024.0,,,,,,,,
1826.0,"MKIG Ventures, LLC",Hike Doggie Flatirons,ARVADA,CO,JEFFERSON,Pet Handler,3/2/2026,39.8027644,-105.0874842,,2024.0,,,,,,,,
1827.0,Mod Pawz: A Modern Pet Salon,,Littleton,CO,JEFFERSON,Pet Grooming Facility - Primary Facility Owner,3/2/2026,39.58143099999999,-105.071562,80128.0,2024.0,,,,,,,,
1828.0,Morina Enterprises,The Bark Club,Lakewood,CO,JEFFERSON,Pet Boarding and/or Training,3/2/2026,39.7047095,-105.0813734,,2024.0,,,,,,,,
1829.0,Morina Enterprises,The Bark Club,Lakewood,CO,JEFFERSON,Pet Grooming Facility - Primary Facility Owner,3/2/2026,39.7047095,-105.0813734,,2024.0,,,,,,,,
1830.0,"Mountain Pet Grooming, Inc.",,Evergreen,CO,JEFFERSON,Pet Grooming Facility - Primary Facility Owner,3/2/2026,39.6322511,-105.3202855,80439.0,2024.0,,,,,,,,
1831.0,Mountain View Canine Services LLC,,Lakewood,CO,JEFFERSON,Pet Boarding and/or Training,3/2/2026,39.6476513,-105.0870144,80235.0,2024.0,,,,,,,,
1832.0,Mountain View Canine Services LLC,,Lakewood,CO,JEFFERSON,Pet Handler,3/2/2026,39.6476513,-105.0870144,80235.0,2024.0,,,,,,,,
1833.0,"MPVH Holdings, Inc.",Mountain Parks Adventure Camp and Pet Lodge,Evergreen,CO,JEFFERSON,Pet Boarding and/or Training,3/2/2026,39.634584,-105.3155562,80439.0,2024.0,,,,,,,,
1834.0,"MPVH Holdings, Inc.",Mountain Parks Adventure Camp and Pet Lodge,Evergreen,CO,JEFFERSON,Pet Grooming Facility - Primary Facility Owner,3/2/2026,39.634584,-105.3155562,80439.0,2024.0,,,,,,,,
1835.0,Muddy Paws Bath House LLC,,Wheat Ridge,CO,JEFFERSON,Pet Grooming Facility - Primary Facility Owner,3/2/2026,39.7754327,-105.0622577,80033.0,2024.0,,,,,,,,
1836.0,Mutt's N' Sud's LLC,Mutt's N'Sud's LLC,Golden,CO,JEFFERSON,Pet Grooming Facility - Mobile Groomer,3/2/2026,39.7803159,-105.2417447,80403.0,2024.0,,,,,,,,
1837.0,Nicholas Jamieson,Nick's Dogs,Lakewood,CO,JEFFERSON,Pet Grooming Facility - Primary Facility Owner,3/2/2026,39.7047095,-105.0813734,,2024.0,,,,,,,,
1838.0,Nichole J Heffner,pimp my dogo,morrison,CO,JEFFERSON,Independent Contractor (IC) Pet Groomer,3/2/2026,39.6535988,-105.1910996,,2024.0,,,,,,,,
1839.0,NVA Arvada Flats Veterinary Management LLC,Arvada Flats Veterinary Hospital,Arvada,CO,JEFFERSON,Pet Grooming Facility - Primary Facility Owner,3/2/2026,39.8111457,-105.1571502,80004.0,2024.0,,,,,,,,
1840.0,Pampered Paws Pet Spa LLC,,Arvada,CO,JEFFERSON,Pet Grooming Facility - Mobile Groomer,3/2/2026,39.8082316,-105.1073945,80004.0,2024.0,,,,,,,,
1841.0,Paula M. Kanios,Cat Cradle Cattery,Wheat Ridge,CO,JEFFERSON,Pet Boarding and/or Training,3/2/2026,39.766098,-105.0772063,,2024.0,,,,,,,,
1842.0,Paws 4 Productivity LLC,,Lakewood,CO,JEFFERSON,Pet Handler,3/2/2026,39.7199048,-105.1164608,,2024.0,,,,,,,,
1843.0,"Paws Plus, LLC",Stephanie Baum,Arvada,CO,JEFFERSON,Pet Grooming Facility - Mobile Groomer,3/2/2026,39.8027644,-105.0874842,,2024.0,,,,,,,,
1844.0,"Paws Plus, LLC",Stephanie Baum,Arvada,CO,JEFFERSON,Independent Contractor (IC) Pet Groomer,3/2/2026,39.8027644,-105.0874842,,2024.0,,,,,,,,
